Date,Open,High,Low,Close,Volume,Name,Dividends,Stock Splits
2020-10-16 00:00:00+05:30,467.2251,491.5342,460.6445,482.1543,5110278,GLENMARK,,
2020-10-19 00:00:00+05:30,484.6098,486.1322,465.5554,468.2073,3804117,GLENMARK,,
2020-10-20 00:00:00+05:30,469.877,476.8505,464.0821,473.9039,2510166,GLENMARK,,
2020-10-21 00:00:00+05:30,476.3594,485.1991,470.4663,480.7793,2329659,GLENMARK,,
2020-10-22 00:00:00+05:30,479.1095,485.0026,469.1895,478.4711,2317260,GLENMARK,,
2020-10-23 00:00:00+05:30,480.2882,487.1635,474.6897,476.8014,1778167,GLENMARK,,
2020-10-26 00:00:00+05:30,475.3772,485.0026,466.6358,469.2877,1735587,GLENMARK,,
2020-10-27 00:00:00+05:30,470.3681,477.8327,467.1269,476.5559,1386831,GLENMARK,,
2020-10-28 00:00:00+05:30,475.8683,480.5828,466.8814,470.319,1487983,GLENMARK,,
2020-10-29 00:00:00+05:30,466.5375,467.9617,458.7292,461.4302,2228907,GLENMARK,,
2020-10-30 00:00:00+05:30,459.9569,468.5019,455.9791,466.3411,2088098,GLENMARK,,
2020-11-02 00:00:00+05:30,465.5554,467.8635,459.4658,464.8679,1531712,GLENMARK,,
2020-11-03 00:00:00+05:30,462.1177,477.6362,461.1356,473.8549,2662157,GLENMARK,,
2020-11-04 00:00:00+05:30,476.2612,493.6949,473.2655,488.8331,5118375,GLENMARK,,
2020-11-05 00:00:00+05:30,491.0922,504.8428,486.4268,500.423,4267286,GLENMARK,,
2020-11-06 00:00:00+05:30,506.4634,506.4634,497.0344,502.6819,3496751,GLENMARK,,
2020-11-09 00:00:00+05:30,485.1991,489.9136,465.9483,473.1183,8905070,GLENMARK,,
2020-11-10 00:00:00+05:30,471.3503,473.1182,459.1712,466.243,4605365,GLENMARK,,
2020-11-11 00:00:00+05:30,466.7831,475.8683,464.0821,472.2343,3881257,GLENMARK,,
2020-11-12 00:00:00+05:30,473.5602,480.8775,471.4485,474.7388,2337844,GLENMARK,,
2020-11-13 00:00:00+05:30,474.8371,479.6989,472.4307,477.8818,1740209,GLENMARK,,
2020-11-14 00:00:00+05:30,480.2882,480.8284,474.3951,476.8014,239984,GLENMARK,,
2020-11-17 00:00:00+05:30,479.306,483.1365,472.1851,478.5202,1822612,GLENMARK,,
2020-11-18 00:00:00+05:30,476.1139,479.5025,469.877,474.1986,1704229,GLENMARK,,
2020-11-19 00:00:00+05:30,469.4842,479.6006,469.4842,474.1004,1127134,GLENMARK,,
2020-11-20 00:00:00+05:30,476.605,477.98,469.4841,473.2656,1362355,GLENMARK,,
2020-11-23 00:00:00+05:30,473.4129,480.6811,466.7341,471.3012,2998394,GLENMARK,,
2020-11-24 00:00:00+05:30,474.0513,474.9844,468.2073,471.9396,1824248,GLENMARK,,
2020-11-25 00:00:00+05:30,475.3773,476.163,456.7158,457.9926,2611985,GLENMARK,,
2020-11-26 00:00:00+05:30,461.6267,465.5554,452.1977,460.5463,2161218,GLENMARK,,
2020-11-27 00:00:00+05:30,462.6088,470.2699,461.6267,463.0017,2060073,GLENMARK,,
2020-12-01 00:00:00+05:30,466.1447,472.3324,464.6714,468.6001,2185660,GLENMARK,,
2020-12-02 00:00:00+05:30,470.6137,473.462,467.0287,471.1539,1668367,GLENMARK,,
2020-12-03 00:00:00+05:30,471.4485,480.7793,470.5646,479.0605,2253675,GLENMARK,,
2020-12-04 00:00:00+05:30,481.2704,495.7085,476.8505,494.2843,3943699,GLENMARK,,
2020-12-07 00:00:00+05:30,496.7398,531.902,493.0566,522.6203,10132999,GLENMARK,,
2020-12-08 00:00:00+05:30,525.4196,539.2193,516.2361,521.2453,4440903,GLENMARK,,
2020-12-09 00:00:00+05:30,522.5221,533.9646,519.5756,525.9598,2525257,GLENMARK,,
2020-12-10 00:00:00+05:30,526.3526,530.1831,511.6689,522.7185,1804111,GLENMARK,,
2020-12-11 00:00:00+05:30,520.5578,526.2053,513.3387,517.955,1024147,GLENMARK,,
2020-12-14 00:00:00+05:30,521.5399,524.9284,515.2539,516.8745,1022166,GLENMARK,,
2020-12-15 00:00:00+05:30,516.629,517.7585,502.6329,506.4142,1840170,GLENMARK,,
2020-12-16 00:00:00+05:30,507.2,519.8701,506.8071,515.4012,1563932,GLENMARK,,
2020-12-17 00:00:00+05:30,516.629,525.4686,506.1687,508.2313,2380806,GLENMARK,,
2020-12-18 00:00:00+05:30,510.6868,514.0753,497.5255,507.0527,1277799,GLENMARK,,
2020-12-21 00:00:00+05:30,507.2982,522.2765,456.3719,479.8461,5349658,GLENMARK,,
2020-12-22 00:00:00+05:30,479.8461,487.3599,458.8274,475.4263,2641936,GLENMARK,,
2020-12-23 00:00:00+05:30,479.748,488.6367,478.5202,486.3777,2055730,GLENMARK,,
2020-12-24 00:00:00+05:30,488.6368,495.9049,480.8775,487.3599,1940686,GLENMARK,,
2020-12-28 00:00:00+05:30,491.0922,493.7932,486.4268,490.0118,1102762,GLENMARK,,
2020-12-29 00:00:00+05:30,492.4672,495.8067,482.5472,489.0296,1409683,GLENMARK,,
2020-12-30 00:00:00+05:30,491.0922,491.4359,483.9713,490.3555,1490678,GLENMARK,,
2020-12-31 00:00:00+05:30,492.5655,498.4586,483.2348,484.708,3118976,GLENMARK,,
2021-01-01 00:00:00+05:30,484.9536,494.9719,484.9045,493.6459,1367409,GLENMARK,,
2021-01-04 00:00:00+05:30,495.3156,510.1466,494.0388,505.4321,2551988,GLENMARK,,
2021-01-05 00:00:00+05:30,505.4321,510.7359,500.914,508.4769,2056118,GLENMARK,,
2021-01-06 00:00:00+05:30,508.7715,516.2361,502.0435,510.9814,2171228,GLENMARK,,
2021-01-07 00:00:00+05:30,513.6824,514.6646,503.0258,505.1865,2024795,GLENMARK,,
2021-01-08 00:00:00+05:30,506.8071,514.5664,504.1061,508.4278,1514739,GLENMARK,,
2021-01-11 00:00:00+05:30,509.8519,515.9906,507.3474,513.9771,1509572,GLENMARK,,
2021-01-12 00:00:00+05:30,515.6468,522.5221,506.4142,508.0349,3090004,GLENMARK,,
2021-01-13 00:00:00+05:30,510.7359,514.5664,496.1505,505.5794,1965007,GLENMARK,,
2021-01-14 00:00:00+05:30,505.2356,513.4859,497.6728,511.1287,2055150,GLENMARK,,
2021-01-15 00:00:00+05:30,512.602,515.4012,498.9988,502.9766,1849462,GLENMARK,,
2021-01-18 00:00:00+05:30,502.9766,502.9766,484.2169,487.409,1624152,GLENMARK,,
2021-01-19 00:00:00+05:30,490.11,497.6729,487.2126,495.3647,1171344,GLENMARK,,
2021-01-20 00:00:00+05:30,495.021,501.4052,491.1413,499.9319,1181223,GLENMARK,,
2021-01-21 00:00:00+05:30,500.914,501.0614,486.1813,488.293,1631561,GLENMARK,,
2021-01-22 00:00:00+05:30,483.4312,493.8914,475.3773,486.3286,2349896,GLENMARK,,
2021-01-25 00:00:00+05:30,490.7484,492.5164,474.0022,482.6454,1763950,GLENMARK,,
2021-01-27 00:00:00+05:30,481.9579,487.0161,474.395,477.2434,1443779,GLENMARK,,
2021-01-28 00:00:00+05:30,473.5111,482.7436,467.7162,472.1852,2438690,GLENMARK,,
2021-01-29 00:00:00+05:30,475.279,477.3416,461.5284,463.149,1608478,GLENMARK,,
2021-02-01 00:00:00+05:30,465.0152,474.0513,455.8318,471.1048,1614680,GLENMARK,,
2021-02-02 00:00:00+05:30,472.4307,483.2347,472.136,478.4711,1716999,GLENMARK,,
2021-02-03 00:00:00+05:30,483.1856,498.7532,480.5828,492.6146,3475814,GLENMARK,,
2021-02-04 00:00:00+05:30,494.4316,499.9319,490.2083,492.6146,1338289,GLENMARK,,
2021-02-05 00:00:00+05:30,497.0835,502.3873,488.293,494.2352,2182037,GLENMARK,,
2021-02-08 00:00:00+05:30,497.9675,498.8023,491.1413,494.137,950750,GLENMARK,,
2021-02-09 00:00:00+05:30,495.0209,504.1061,490.11,492.4181,2303479,GLENMARK,,
2021-02-10 00:00:00+05:30,496.0031,500.914,483.5294,498.655,2065039,GLENMARK,,
2021-02-11 00:00:00+05:30,497.8692,500.914,493.0566,497.2308,1241576,GLENMARK,,
2021-02-12 00:00:00+05:30,498.9006,501.8471,493.0565,495.1191,1062354,GLENMARK,,
2021-02-15 00:00:00+05:30,500.9141,502.4856,479.5024,481.9088,2341353,GLENMARK,,
2021-02-16 00:00:00+05:30,487.1635,496.7889,481.3686,494.2352,2496554,GLENMARK,,
2021-02-17 00:00:00+05:30,496.7889,499.1952,483.8731,485.4937,1374738,GLENMARK,,
2021-02-18 00:00:00+05:30,486.1812,488.5876,479.8953,484.757,1429276,GLENMARK,,
2021-02-19 00:00:00+05:30,483.1365,492.9092,469.6315,473.6584,3007629,GLENMARK,,
2021-02-22 00:00:00+05:30,475.4755,477.1452,458.6801,460.89,1535296,GLENMARK,,
2021-02-23 00:00:00+05:30,460.6445,467.7163,452.787,458.14,1468190,GLENMARK,,
2021-02-24 00:00:00+05:30,460.4972,462.5598,441.5901,457.3542,827347,GLENMARK,,
2021-02-25 00:00:00+05:30,461.4793,469.4841,460.2516,464.3277,1732202,GLENMARK,,
2021-02-26 00:00:00+05:30,461.6267,469.2386,454.9478,457.8944,1748185,GLENMARK,,
2021-03-01 00:00:00+05:30,460.3498,465.4571,453.5727,459.6132,1174175,GLENMARK,,
2021-03-02 00:00:00+05:30,460.6445,473.7566,459.2203,467.5197,1608803,GLENMARK,,
2021-03-03 00:00:00+05:30,470.9574,472.4307,464.6714,470.319,1175643,GLENMARK,,
2021-03-04 00:00:00+05:30,466.5376,470.4663,461.8722,465.2607,1265418,GLENMARK,,
2021-03-05 00:00:00+05:30,465.4571,466.0956,456.7157,459.6132,1009076,GLENMARK,,
2021-03-08 00:00:00+05:30,462.8544,482.449,458.4836,478.422,2755755,GLENMARK,,
2021-03-09 00:00:00+05:30,480.2882,481.2704,459.8588,466.2921,1472301,GLENMARK,,
2021-03-10 00:00:00+05:30,469.435,482.7436,467.618,477.8327,2061781,GLENMARK,,
2021-03-12 00:00:00+05:30,483.1856,484.1678,468.502,470.2208,1561235,GLENMARK,,
2021-03-15 00:00:00+05:30,468.5019,470.4172,454.9969,465.1134,1684421,GLENMARK,,
2021-03-16 00:00:00+05:30,465.7519,469.9752,460.8409,468.2564,1150225,GLENMARK,,
2021-03-17 00:00:00+05:30,468.3055,469.1403,449.0547,450.7735,1740759,GLENMARK,,
2021-03-18 00:00:00+05:30,453.7692,455.2425,438.6926,447.6796,2539125,GLENMARK,,
2021-03-19 00:00:00+05:30,440.0186,451.7557,435.1077,450.1842,1224939,GLENMARK,,
2021-03-22 00:00:00+05:30,450.8226,459.4658,447.9252,452.2468,1113661,GLENMARK,,
2021-03-23 00:00:00+05:30,455.7336,461.6267,452.5415,457.3542,1028108,GLENMARK,,
2021-03-24 00:00:00+05:30,457.6979,462.6088,449.8404,451.1172,1398461,GLENMARK,,
2021-03-25 00:00:00+05:30,451.3137,454.7514,434.1746,436.0408,1114724,GLENMARK,,
2021-03-26 00:00:00+05:30,437.0721,453.3763,434.5184,442.5232,1489814,GLENMARK,,
2021-03-30 00:00:00+05:30,443.9473,454.9969,443.9473,453.6709,1086346,GLENMARK,,
2021-03-31 00:00:00+05:30,456.6667,462.6089,453.671,456.4211,1030191,GLENMARK,,
2021-04-01 00:00:00+05:30,457.6979,479.306,454.113,474.6406,2183036,GLENMARK,,
2021-04-05 00:00:00+05:30,472.3816,483.2347,464.7697,470.5154,1635705,GLENMARK,,
2021-04-06 00:00:00+05:30,473.4129,500.2757,470.9574,498.6059,4109355,GLENMARK,,
2021-04-07 00:00:00+05:30,499.539,504.8428,490.5029,494.6772,2534637,GLENMARK,,
2021-04-08 00:00:00+05:30,495.0209,507.642,491.2887,495.9049,2545529,GLENMARK,,
2021-04-09 00:00:00+05:30,496.0031,524.7811,496.0031,520.214,6589491,GLENMARK,,
2021-04-12 00:00:00+05:30,522.5221,527.433,484.0205,489.0787,4992051,GLENMARK,,
2021-04-13 00:00:00+05:30,497.9675,510.1466,476.2121,502.24,4027905,GLENMARK,,
2021-04-15 00:00:00+05:30,505.6775,543.3443,503.2712,527.3839,13413739,GLENMARK,,
2021-04-16 00:00:00+05:30,530.3305,567.7026,516.2853,561.7113,11468653,GLENMARK,,
2021-04-19 00:00:00+05:30,559.8451,577.1315,528.8572,568.5865,13615161,GLENMARK,,
2021-04-20 00:00:00+05:30,574.5778,579.4887,556.8494,561.4165,6723905,GLENMARK,,
2021-04-22 00:00:00+05:30,562.7916,578.0155,554.443,556.9967,4652985,GLENMARK,,
2021-04-23 00:00:00+05:30,559.3539,567.1623,540.2014,549.2866,3988771,GLENMARK,,
2021-04-26 00:00:00+05:30,553.8538,559.796,540.4961,542.3132,3783242,GLENMARK,,
2021-04-27 00:00:00+05:30,542.6078,554.0993,533.5226,551.0054,3675226,GLENMARK,,
2021-04-28 00:00:00+05:30,553.7555,565.6891,550.1706,553.5591,3604619,GLENMARK,,
2021-04-29 00:00:00+05:30,556.8986,569.1268,550.1706,556.2601,3540326,GLENMARK,,
2021-04-30 00:00:00+05:30,556.8004,573.5466,555.4253,566.524,3699395,GLENMARK,,
2021-05-03 00:00:00+05:30,566.7204,576.0512,561.9077,567.5062,3033484,GLENMARK,,
2021-05-04 00:00:00+05:30,571.6313,573.3501,544.1301,548.2062,3181758,GLENMARK,,
2021-05-05 00:00:00+05:30,549.0412,567.5062,546.1928,562.6935,4679850,GLENMARK,,
2021-05-06 00:00:00+05:30,567.4079,568.9303,556.3092,559.9924,2214108,GLENMARK,,
2021-05-07 00:00:00+05:30,560.8273,591.9625,555.0323,580.962,12763132,GLENMARK,,
2021-05-10 00:00:00+05:30,594.2215,623.5888,592.2571,614.2089,13023815,GLENMARK,,
2021-05-11 00:00:00+05:30,620.8388,628.5981,607.4811,613.6198,8286175,GLENMARK,,
2021-05-12 00:00:00+05:30,618.2851,628.598,608.0704,612.6866,4633089,GLENMARK,,
2021-05-14 00:00:00+05:30,613.0795,620.0039,590.8821,597.4628,3176782,GLENMARK,,
2021-05-17 00:00:00+05:30,601.6371,603.4542,588.3286,593.2886,2155528,GLENMARK,,
2021-05-18 00:00:00+05:30,594.7127,605.9096,591.3732,597.7083,1866283,GLENMARK,,
2021-05-19 00:00:00+05:30,598.6414,612.5884,597.1681,603.5523,2148078,GLENMARK,,
2021-05-20 00:00:00+05:30,604.8782,610.3785,593.1902,596.1368,3151384,GLENMARK,,
2021-05-21 00:00:00+05:30,599.0834,601.8335,594.86,596.4315,1185358,GLENMARK,,
2021-05-24 00:00:00+05:30,599.1325,608.2177,592.4537,594.2707,2167948,GLENMARK,,
2021-05-25 00:00:00+05:30,598.9361,598.9361,588.3776,590.8331,1597630,GLENMARK,,
2021-05-26 00:00:00+05:30,591.9626,603.9943,586.4623,597.561,2251359,GLENMARK,,
2021-05-27 00:00:00+05:30,598.1502,603.3558,593.6322,595.793,1827666,GLENMARK,,
2021-05-28 00:00:00+05:30,599.0342,603.5522,588.8195,596.7751,2099504,GLENMARK,,
2021-05-31 00:00:00+05:30,582.4353,590.9803,567.9481,581.9442,3562450,GLENMARK,,
2021-06-01 00:00:00+05:30,583.5649,600.9495,580.4709,584.105,2289905,GLENMARK,,
2021-06-02 00:00:00+05:30,584.1051,606.9409,583.4176,603.847,4039933,GLENMARK,,
2021-06-03 00:00:00+05:30,606.2042,613.5706,602.5701,605.4676,2318555,GLENMARK,,
2021-06-04 00:00:00+05:30,608.365,614.7492,601.3424,603.4541,2051532,GLENMARK,,
2021-06-07 00:00:00+05:30,603.5032,610.3785,602.079,605.3202,1041338,GLENMARK,,
2021-06-08 00:00:00+05:30,603.6997,621.1334,584.3997,618.0886,4672359,GLENMARK,,
2021-06-09 00:00:00+05:30,623.6871,631.8392,605.7622,612.0482,5207526,GLENMARK,,
2021-06-10 00:00:00+05:30,613.8653,630.9062,613.0305,622.4594,2793420,GLENMARK,,
2021-06-11 00:00:00+05:30,625.6023,646.1791,622.312,641.2682,4978752,GLENMARK,,
2021-06-14 00:00:00+05:30,646.4738,646.4738,623.6871,632.3795,1892251,GLENMARK,,
2021-06-15 00:00:00+05:30,636.2099,637.4868,626.6336,629.482,1051668,GLENMARK,,
2021-06-16 00:00:00+05:30,629.7767,642.2504,625.2095,631.2499,3338407,GLENMARK,,
2021-06-17 00:00:00+05:30,628.4998,641.8575,618.7761,628.1069,2709838,GLENMARK,,
2021-06-18 00:00:00+05:30,631.5446,635.6207,614.8475,628.991,1921799,GLENMARK,,
2021-06-21 00:00:00+05:30,626.6336,635.9153,621.4772,629.7275,1227966,GLENMARK,,
2021-06-22 00:00:00+05:30,634.4912,638.2725,627.223,628.8927,1417530,GLENMARK,,
2021-06-23 00:00:00+05:30,633.509,635.4242,624.6693,627.5668,852001,GLENMARK,,
2021-06-24 00:00:00+05:30,629.5801,631.299,614.8474,620.0038,1106106,GLENMARK,,
2021-06-25 00:00:00+05:30,624.6692,638.4198,623.196,634.884,1332075,GLENMARK,,
2021-06-28 00:00:00+05:30,637.8305,660.0278,632.7722,655.166,3740538,GLENMARK,,
2021-06-29 00:00:00+05:30,655.0679,659.3404,641.3664,643.5272,1433644,GLENMARK,,
2021-06-30 00:00:00+05:30,646.0809,648.3891,638.4199,640.9244,835663,GLENMARK,,
