Date,Open,High,Low,Close,Volume,Name,Dividends,Stock Splits
2020-10-16 00:00:00+05:30,896.2594,939.0618,896.2594,936.371,60777,POWERINDIA,,
2020-10-19 00:00:00+05:30,930.89,941.2044,924.3127,933.3315,12837,POWERINDIA,,
2020-10-20 00:00:00+05:30,943.2971,946.7352,917.0875,936.4208,55318,POWERINDIA,,
2020-10-21 00:00:00+05:30,938.7627,959.1425,924.8108,925.7078,38651,POWERINDIA,,
2020-10-22 00:00:00+05:30,926.0566,972.1477,921.871,961.7336,92955,POWERINDIA,,
2020-10-23 00:00:00+05:30,960.7371,994.5704,960.7371,977.9776,42651,POWERINDIA,,
2020-10-26 00:00:00+05:30,981.6151,981.6151,952.9639,959.5911,16435,POWERINDIA,,
2020-10-27 00:00:00+05:30,959.6906,963.6769,932.8332,958.6442,43191,POWERINDIA,,
2020-10-28 00:00:00+05:30,949.2766,986.5979,947.732,982.9106,59988,POWERINDIA,,
2020-10-29 00:00:00+05:30,982.6116,982.6116,956.5515,977.0309,14531,POWERINDIA,,
2020-10-30 00:00:00+05:30,977.0309,984.0567,950.6718,960.9862,7836,POWERINDIA,,
2020-11-02 00:00:00+05:30,952.4157,972.5463,917.0875,932.9827,28632,POWERINDIA,,
2020-11-03 00:00:00+05:30,944.7422,944.7422,921.8212,926.9037,24565,POWERINDIA,,
2020-11-04 00:00:00+05:30,946.2371,946.2371,917.0378,926.3058,18438,POWERINDIA,,
2020-11-05 00:00:00+05:30,936.7697,946.7353,923.7646,938.1649,7742,POWERINDIA,,
2020-11-06 00:00:00+05:30,946.7354,946.7354,924.0137,933.7302,11318,POWERINDIA,,
2020-11-09 00:00:00+05:30,947.8315,947.8315,928.7972,939.9587,23649,POWERINDIA,,
2020-11-10 00:00:00+05:30,936.8195,943.1477,921.7216,927.3521,26372,POWERINDIA,,
2020-11-11 00:00:00+05:30,901.89,971.1013,901.8401,940.457,88012,POWERINDIA,,
2020-11-12 00:00:00+05:30,946.7354,946.7354,934.0292,935.9227,19182,POWERINDIA,,
2020-11-13 00:00:00+05:30,933.6804,986.5979,929.2456,968.9587,122314,POWERINDIA,,
2020-11-14 00:00:00+05:30,991.481,991.481,954.7078,965.5704,6889,POWERINDIA,,
2020-11-17 00:00:00+05:30,983.6081,1007.5755,969.0583,1005.4827,95373,POWERINDIA,,
2020-11-18 00:00:00+05:30,1016.4948,1045.3452,937.0188,998.4071,132701,POWERINDIA,,
2020-11-19 00:00:00+05:30,1002.4433,1012.4587,953.8608,972.3969,48327,POWERINDIA,,
2020-11-20 00:00:00+05:30,959.4415,973.4931,951.7182,958.3453,19017,POWERINDIA,,
2020-11-23 00:00:00+05:30,948.7284,995.1683,931.7869,978.426,36505,POWERINDIA,,
2020-11-24 00:00:00+05:30,993.5738,993.5738,971.6494,974.091,9398,POWERINDIA,,
2020-11-25 00:00:00+05:30,974.0412,987.9432,968.6597,977.579,55471,POWERINDIA,,
2020-11-26 00:00:00+05:30,991.5805,1070.309,959.1922,1051.4242,252277,POWERINDIA,,
2020-11-27 00:00:00+05:30,1081.2713,1175.7953,1063.3331,1135.8331,120137,POWERINDIA,,
2020-12-01 00:00:00+05:30,1146.0481,1290.5498,1141.5636,1249.5911,178964,POWERINDIA,,
2020-12-02 00:00:00+05:30,1275.6014,1290.5499,1188.6014,1229.7595,66384,POWERINDIA,,
2020-12-03 00:00:00+05:30,1207.2369,1365.2919,1207.2369,1270.5685,124906,POWERINDIA,,
2020-12-04 00:00:00+05:30,1303.505,1335.3951,1228.6631,1256.4673,29138,POWERINDIA,,
2020-12-07 00:00:00+05:30,1260.6527,1294.5359,1226.8692,1250.3881,27202,POWERINDIA,,
2020-12-08 00:00:00+05:30,1270.6183,1270.6183,1200.8589,1213.0668,32225,POWERINDIA,,
2020-12-09 00:00:00+05:30,1225.7731,1225.9724,1161.4948,1189.3986,37746,POWERINDIA,,
2020-12-10 00:00:00+05:30,1189.3985,1253.6269,1175.9449,1231.3538,29659,POWERINDIA,,
2020-12-11 00:00:00+05:30,1251.6837,1320.4466,1229.1614,1305.8469,53738,POWERINDIA,,
2020-12-14 00:00:00+05:30,1320.347,1366.2886,1308.737,1356.0239,68199,POWERINDIA,,
2020-12-15 00:00:00+05:30,1383.2301,1395.5875,1332.1562,1354.2799,57441,POWERINDIA,,
2020-12-16 00:00:00+05:30,1356.3229,1374.6098,1308.737,1344.5137,27881,POWERINDIA,,
2020-12-17 00:00:00+05:30,1344.5136,1365.2919,1306.7438,1323.0376,8584,POWERINDIA,,
2020-12-18 00:00:00+05:30,1307.4912,1330.4122,1279.5874,1309.584,14338,POWERINDIA,,
2020-12-21 00:00:00+05:30,1316.3108,1347.3538,1184.5153,1218.4484,31699,POWERINDIA,,
2020-12-22 00:00:00+05:30,1240.7214,1295.2334,1211.3228,1245.6046,37332,POWERINDIA,,
2020-12-23 00:00:00+05:30,1253.6769,1392.1992,1253.6769,1358.5652,60777,POWERINDIA,,
2020-12-24 00:00:00+05:30,1365.8401,1382.0841,1316.6099,1324.0841,15844,POWERINDIA,,
2020-12-28 00:00:00+05:30,1364.395,1364.395,1300.5153,1316.3108,11146,POWERINDIA,,
2020-12-29 00:00:00+05:30,1353.3331,1353.3331,1292.0445,1299.0703,18725,POWERINDIA,,
2020-12-30 00:00:00+05:30,1309.0858,1335.3951,1291.4467,1300.6649,10761,POWERINDIA,,
2020-12-31 00:00:00+05:30,1295.5325,1313.4706,1270.6184,1288.2078,12575,POWERINDIA,,
2021-01-01 00:00:00+05:30,1299.0703,1320.9448,1294.5359,1301.0135,14402,POWERINDIA,,
2021-01-04 00:00:00+05:30,1312.0754,1360.1099,1311.627,1317.2078,16769,POWERINDIA,,
2021-01-05 00:00:00+05:30,1335.3951,1335.3951,1265.6356,1294.7352,18636,POWERINDIA,,
2021-01-06 00:00:00+05:30,1294.7352,1307.0926,1248.694,1261.5497,49557,POWERINDIA,,
2021-01-07 00:00:00+05:30,1276.1991,1335.4449,1267.8778,1282.0789,24797,POWERINDIA,,
2021-01-08 00:00:00+05:30,1295.0343,1327.2731,1286.5635,1292.9415,11366,POWERINDIA,,
2021-01-11 00:00:00+05:30,1308.0891,1327.2729,1271.6149,1276.8967,46682,POWERINDIA,,
2021-01-12 00:00:00+05:30,1262.5961,1330.4123,1262.5961,1317.756,17425,POWERINDIA,,
2021-01-13 00:00:00+05:30,1325.4294,1325.4294,1285.5669,1298.5222,16056,POWERINDIA,,
2021-01-14 00:00:00+05:30,1298.6718,1309.0361,1267.0807,1278.3419,12837,POWERINDIA,,
2021-01-15 00:00:00+05:30,1282.1786,1295.5326,1261.4502,1274.1564,10074,POWERINDIA,,
2021-01-18 00:00:00+05:30,1265.6357,1265.6357,1237.0343,1257.6133,15656,POWERINDIA,,
2021-01-19 00:00:00+05:30,1245.7045,1294.5361,1245.6546,1265.3866,16344,POWERINDIA,,
2021-01-20 00:00:00+05:30,1271.6151,1294.536,1256.268,1280.2354,6255,POWERINDIA,,
2021-01-21 00:00:00+05:30,1275.6012,1305.4981,1256.517,1261.4001,12423,POWERINDIA,,
2021-01-22 00:00:00+05:30,1267.6287,1270.8675,1230.6562,1240.4225,14597,POWERINDIA,,
2021-01-25 00:00:00+05:30,1246.5017,1264.6391,1195.8762,1203.6992,42007,POWERINDIA,,
2021-01-27 00:00:00+05:30,1195.8762,1222.1356,1195.8762,1208.5824,17812,POWERINDIA,,
2021-01-28 00:00:00+05:30,1214.512,1230.756,1196.9227,1217.3523,19209,POWERINDIA,,
2021-01-29 00:00:00+05:30,1223.3812,1235.7386,1198.0684,1208.5323,37756,POWERINDIA,,
2021-02-01 00:00:00+05:30,1195.8762,1245.7044,1195.8762,1220.7903,32917,POWERINDIA,,
2021-02-02 00:00:00+05:30,1224.7764,1270.9174,1224.7764,1259.2078,27992,POWERINDIA,,
2021-02-03 00:00:00+05:30,1273.5582,1306.7438,1246.8504,1282.5771,66722,POWERINDIA,,
2021-02-04 00:00:00+05:30,1302.5085,1302.5085,1268.6752,1277.8934,35477,POWERINDIA,,
2021-02-05 00:00:00+05:30,1295.5325,1302.5084,1265.2868,1276.5978,29962,POWERINDIA,,
2021-02-08 00:00:00+05:30,1295.5325,1315.4638,1267.6287,1310.481,91962,POWERINDIA,,
2021-02-09 00:00:00+05:30,1314.4674,1321.4433,1290.6994,1315.4141,121138,POWERINDIA,,
2021-02-10 00:00:00+05:30,1318.7525,1329.9638,1297.9243,1322.6888,37069,POWERINDIA,,
2021-02-11 00:00:00+05:30,1325.4294,1325.4294,1280.584,1287.1116,24827,POWERINDIA,,
2021-02-12 00:00:00+05:30,1281.5806,1303.6046,1281.5806,1292.0944,22314,POWERINDIA,,
2021-02-15 00:00:00+05:30,1315.4638,1395.1889,1299.4689,1353.0342,99494,POWERINDIA,,
2021-02-16 00:00:00+05:30,1362.2524,1374.3607,1326.426,1338.5343,18664,POWERINDIA,,
2021-02-17 00:00:00+05:30,1325.4295,1393.1958,1325.4295,1365.292,172348,POWERINDIA,,
2021-02-18 00:00:00+05:30,1380.2404,1525.7387,1380.2404,1429.8195,316236,POWERINDIA,,
2021-02-19 00:00:00+05:30,1425.0858,1484.8796,1416.7645,1433.3573,70790,POWERINDIA,,
2021-02-22 00:00:00+05:30,1430.0685,1479.8967,1420.1029,1429.371,33943,POWERINDIA,,
2021-02-23 00:00:00+05:30,1445.0172,1533.7114,1435.0516,1500.8746,78975,POWERINDIA,,
2021-02-24 00:00:00+05:30,1531.7181,1539.591,1500.0274,1532.0669,25154,POWERINDIA,,
2021-02-25 00:00:00+05:30,1553.6425,1623.4019,1522.5995,1613.5858,71232,POWERINDIA,,
2021-02-26 00:00:00+05:30,1609.4501,1653.2989,1405.1546,1434.1545,188915,POWERINDIA,,
2021-03-01 00:00:00+05:30,1449.9999,1474.7147,1381.237,1420.0531,92804,POWERINDIA,,
2021-03-02 00:00:00+05:30,1443.3727,1443.3727,1384.9741,1419.7043,38802,POWERINDIA,,
2021-03-03 00:00:00+05:30,1424.0892,1428.0755,1384.2267,1405.3538,83582,POWERINDIA,,
2021-03-04 00:00:00+05:30,1405.7525,1444.8178,1398.7268,1419.7043,34309,POWERINDIA,,
2021-03-05 00:00:00+05:30,1445.017,1445.017,1386.2198,1404.7061,28695,POWERINDIA,,
2021-03-08 00:00:00+05:30,1410.6854,1421.8469,1365.2919,1391.9999,38572,POWERINDIA,,
2021-03-09 00:00:00+05:30,1404.7558,1412.2799,1360.9569,1365.9397,15457,POWERINDIA,,
2021-03-10 00:00:00+05:30,1376.304,1384.5754,1340.4277,1365.9895,82205,POWERINDIA,,
2021-03-12 00:00:00+05:30,1375.2575,1388.8108,1348.9482,1357.8676,15791,POWERINDIA,,
2021-03-15 00:00:00+05:30,1367.8333,1367.8333,1290.5498,1306.7938,29376,POWERINDIA,,
2021-03-16 00:00:00+05:30,1316.4604,1325.6288,1295.5825,1302.2594,16003,POWERINDIA,,
2021-03-17 00:00:00+05:30,1302.2593,1330.2627,1271.8641,1287.8091,77263,POWERINDIA,,
2021-03-18 00:00:00+05:30,1323.4363,1323.4363,1280.8831,1289.4535,49665,POWERINDIA,,
2021-03-19 00:00:00+05:30,1292.1442,1313.7697,1260.9518,1306.9431,28105,POWERINDIA,,
2021-03-22 00:00:00+05:30,1315.4638,1403.1614,1290.6992,1385.1733,99345,POWERINDIA,,
2021-03-23 00:00:00+05:30,1422.0462,1435.0514,1395.1888,1395.2885,163026,POWERINDIA,,
2021-03-24 00:00:00+05:30,1406.4999,1420.103,1364.2955,1391.8505,20473,POWERINDIA,,
2021-03-25 00:00:00+05:30,1395.189,1395.189,1325.4794,1351.4398,15928,POWERINDIA,,
2021-03-26 00:00:00+05:30,1375.2575,1375.2575,1330.9603,1334.9465,15574,POWERINDIA,,
2021-03-30 00:00:00+05:30,1348.3006,1375.3075,1336.4913,1360.8075,17391,POWERINDIA,,
2021-03-31 00:00:00+05:30,1367.2851,1378.1477,1328.4192,1362.2524,13225,POWERINDIA,,
2021-04-01 00:00:00+05:30,1369.3778,1385.2232,1348.45,1377.9482,9973,POWERINDIA,,
2021-04-05 00:00:00+05:30,1384.8244,1419.6045,1353.7815,1372.5668,14932,POWERINDIA,,
2021-04-06 00:00:00+05:30,1371.2714,1433.0584,1371.2714,1421.9467,25563,POWERINDIA,,
2021-04-07 00:00:00+05:30,1425.0859,1499.6786,1422.8436,1484.1821,45234,POWERINDIA,,
2021-04-08 00:00:00+05:30,1502.8178,1519.7594,1474.3659,1486.524,24230,POWERINDIA,,
2021-04-09 00:00:00+05:30,1483.8331,1524.7421,1440.0342,1511.7867,112250,POWERINDIA,,
2021-04-12 00:00:00+05:30,1499.828,1538.1458,1445.017,1449.7008,41957,POWERINDIA,,
2021-04-13 00:00:00+05:30,1454.9827,1494.646,1415.1202,1436.6958,16691,POWERINDIA,,
2021-04-15 00:00:00+05:30,1433.0584,1538.6941,1408.3934,1506.4553,127881,POWERINDIA,,
2021-04-16 00:00:00+05:30,1514.3778,1557.3796,1503.6648,1510.9895,94718,POWERINDIA,,
2021-04-19 00:00:00+05:30,1494.8453,1495.194,1447.9071,1466.8916,21345,POWERINDIA,,
2021-04-20 00:00:00+05:30,1524.7422,1529.0772,1487.3711,1496.6392,14614,POWERINDIA,,
2021-04-22 00:00:00+05:30,1474.8641,1519.7593,1464.2508,1501.9208,126170,POWERINDIA,,
2021-04-23 00:00:00+05:30,1488.8657,1539.6905,1488.8657,1506.6046,56609,POWERINDIA,,
2021-04-26 00:00:00+05:30,1506.6048,1533.7112,1504.0635,1515.4243,18731,POWERINDIA,,
2021-04-27 00:00:00+05:30,1540.4879,1559.4226,1521.902,1547.3143,39510,POWERINDIA,,
2021-04-28 00:00:00+05:30,1548.6597,1762.9209,1548.6597,1689.823,411122,POWERINDIA,,
2021-04-29 00:00:00+05:30,1694.108,1823.7111,1658.3315,1800.9397,194165,POWERINDIA,,
2021-04-30 00:00:00+05:30,1773.8831,1853.6081,1765.0136,1799.1958,145100,POWERINDIA,,
2021-05-03 00:00:00+05:30,1783.8486,1853.6081,1783.8486,1817.931,54207,POWERINDIA,,
2021-05-04 00:00:00+05:30,1843.6425,1843.6425,1774.8796,1788.3831,51780,POWERINDIA,,
2021-05-05 00:00:00+05:30,1813.6957,1838.6597,1693.6098,1750.4139,53537,POWERINDIA,,
2021-05-06 00:00:00+05:30,1695.2542,1793.8143,1669.8418,1715.5841,65681,POWERINDIA,,
2021-05-07 00:00:00+05:30,1713.0927,1768.9002,1702.9278,1716.0325,39314,POWERINDIA,,
2021-05-10 00:00:00+05:30,1716.0325,1756.2937,1711.4982,1723.3573,21289,POWERINDIA,,
2021-05-11 00:00:00+05:30,1748.3709,1753.4034,1707.2128,1713.1921,23252,POWERINDIA,,
2021-05-12 00:00:00+05:30,1739.0032,1741.9929,1707.8107,1710.7008,24104,POWERINDIA,,
2021-05-14 00:00:00+05:30,1737.9568,1737.9568,1674.2266,1702.7782,20394,POWERINDIA,,
2021-05-17 00:00:00+05:30,1714.0894,1738.0069,1674.2268,1682.299,29366,POWERINDIA,,
2021-05-18 00:00:00+05:30,1676.2198,1734.0204,1676.2198,1722.2112,58738,POWERINDIA,,
2021-05-19 00:00:00+05:30,1734.8821,1734.8821,1687.5404,1695.7217,27028,POWERINDIA,,
2021-05-20 00:00:00+05:30,1682.1528,1726.4515,1682.1528,1702.4563,22734,POWERINDIA,,
2021-05-21 00:00:00+05:30,1718.0707,1806.8677,1704.5018,1768.7549,68647,POWERINDIA,,
2021-05-24 00:00:00+05:30,1792.8995,1844.7809,1785.9155,1836.45,44368,POWERINDIA,,
2021-05-25 00:00:00+05:30,1885.5874,1885.5874,1783.87,1802.1283,33712,POWERINDIA,,
2021-05-26 00:00:00+05:30,1823.8287,1935.5732,1782.2737,1884.9889,91002,POWERINDIA,,
2021-05-27 00:00:00+05:30,1909.5329,1945.5505,1870.7216,1918.5621,145068,POWERINDIA,,
